learning_rate;weight_decay;epochs;optimizer;reduction;criterion;device;batch_size;clip_value;test_threshold;shuffle;cudnn_enabled;run_number;timestamp;train_results;val_results;test_results
0,0001;0,01;20;Adam;sum;L1Loss;cuda;64;0,5;1,0;True;True;399;2024-01-07 17:57:05;4,43;3,84;0,78
0,0001;0,01;20;Adam;sum;L1Loss;cuda;64;0,5;1,0;True;True;400;2024-01-07 17:57:05;4,43;3,84;0,76
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;401;2024-01-07 18:00:40;4,41;3,85;0,74
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;402;2024-01-07 18:00:40;4,42;3,84;0,74
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;403;2024-01-07 18:00:40;4,43;3,84;0,74
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;404;2024-01-07 18:00:40;4,43;3,85;0,74
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;405;2024-01-07 18:00:40;4,42;3,84;0,74
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;406;2024-01-07 18:00:40;4,42;3,85;0,74
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;407;2024-01-07 18:00:40;4,42;3,85;0,74
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;408;2024-01-07 18:00:40;4,42;3,84;0,74
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;409;2024-01-07 18:00:40;4,43;3,84;0,74
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;410;2024-01-07 18:00:40;4,43;3,84;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;411;2024-01-07 18:00:40;4,42;3,85;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;412;2024-01-07 18:00:40;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;413;2024-01-07 18:00:40;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;414;2024-01-07 18:00:40;4,43;3,84;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;415;2024-01-07 18:00:40;4,41;3,85;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;416;2024-01-07 18:00:40;4,43;3,85;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;417;2024-01-07 18:00:40;4,41;3,84;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;418;2024-01-07 18:00:40;4,41;3,84;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;419;2024-01-07 18:00:40;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;420;2024-01-07 18:00:40;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;421;2024-01-07 18:04:14;4,42;3,84;0,74
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;422;2024-01-07 18:04:14;4,43;3,84;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;423;2024-01-07 18:04:14;4,42;3,84;0,74
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;424;2024-01-07 18:04:14;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;425;2024-01-07 18:04:14;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;426;2024-01-07 18:04:14;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;427;2024-01-07 18:04:14;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;428;2024-01-07 18:04:14;4,42;3,85;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;429;2024-01-07 18:04:14;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;430;2024-01-07 18:04:14;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;431;2024-01-07 18:04:14;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;432;2024-01-07 18:04:14;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;433;2024-01-07 18:04:14;4,43;3,84;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;434;2024-01-07 18:04:14;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;435;2024-01-07 18:04:14;4,42;3,84;0,74
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;436;2024-01-07 18:04:14;4,42;3,84;0,74
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;437;2024-01-07 18:04:14;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;438;2024-01-07 18:04:14;4,43;3,84;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;439;2024-01-07 18:04:14;4,44;3,84;0,75
0,0001;0,01;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;440;2024-01-07 18:04:14;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;1,0;1,0;True;True;441;2024-01-07 18:07:48;4,43;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;1,0;1,0;True;True;442;2024-01-07 18:07:48;4,43;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;1,0;1,0;True;True;443;2024-01-07 18:07:48;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;1,0;1,0;True;True;444;2024-01-07 18:07:48;4,41;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;1,0;1,0;True;True;445;2024-01-07 18:07:48;4,42;3,84;0,74
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;1,0;1,0;True;True;446;2024-01-07 18:07:48;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;1,0;1,0;True;True;447;2024-01-07 18:07:48;4,41;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;1,0;1,0;True;True;448;2024-01-07 18:07:48;4,41;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;1,0;1,0;True;True;449;2024-01-07 18:07:48;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;1,0;1,0;True;True;450;2024-01-07 18:07:48;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;1,0;1,0;True;True;451;2024-01-07 18:07:48;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;1,0;1,0;True;True;452;2024-01-07 18:07:48;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;1,0;1,0;True;True;453;2024-01-07 18:07:48;4,44;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;1,0;1,0;True;True;454;2024-01-07 18:07:48;4,42;3,85;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;1,0;1,0;True;True;455;2024-01-07 18:07:48;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;1,0;1,0;True;True;456;2024-01-07 18:07:48;4,41;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;1,0;1,0;True;True;457;2024-01-07 18:07:48;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;1,0;1,0;True;True;458;2024-01-07 18:07:48;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;1,0;1,0;True;True;459;2024-01-07 18:07:48;4,42;3,85;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;1,0;1,0;True;True;460;2024-01-07 18:07:48;4,42;3,84;0,74
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;461;2024-01-07 18:11:17;4,41;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;462;2024-01-07 18:11:17;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;463;2024-01-07 18:11:17;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;464;2024-01-07 18:11:17;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;465;2024-01-07 18:11:17;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;466;2024-01-07 18:11:17;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;467;2024-01-07 18:11:17;4,43;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;468;2024-01-07 18:11:17;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;469;2024-01-07 18:11:17;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;470;2024-01-07 18:11:17;4,41;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;471;2024-01-07 18:11:17;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;472;2024-01-07 18:11:17;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;473;2024-01-07 18:11:17;4,43;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;474;2024-01-07 18:11:17;4,41;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;475;2024-01-07 18:11:17;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;476;2024-01-07 18:11:17;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;477;2024-01-07 18:11:17;4,43;3,85;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;478;2024-01-07 18:11:17;4,41;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;479;2024-01-07 18:11:17;4,42;3,84;0,75
0,0001;0,01;20;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;480;2024-01-07 18:11:17;4,43;3,83;0,75
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;1,0;1,0;True;True;481;2024-01-07 18:14:48;4,43;3,84;0,76
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;1,0;1,0;True;True;482;2024-01-07 18:14:48;4,42;3,84;0,75
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;1,0;1,0;True;True;483;2024-01-07 18:14:48;4,42;3,84;0,81
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;1,0;1,0;True;True;484;2024-01-07 18:14:48;4,42;3,84;0,74
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;1,0;1,0;True;True;485;2024-01-07 18:14:48;4,42;3,84;0,79
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;1,0;1,0;True;True;486;2024-01-07 18:14:48;4,42;3,84;0,78
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;1,0;1,0;True;True;487;2024-01-07 18:14:48;4,42;3,84;0,76
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;1,0;1,0;True;True;488;2024-01-07 18:14:48;4,42;3,85;0,75
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;1,0;1,0;True;True;489;2024-01-07 18:14:48;4,43;3,84;0,74
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;1,0;1,0;True;True;490;2024-01-07 18:14:48;4,43;3,84;0,79
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;1,0;1,0;True;True;491;2024-01-07 18:14:48;4,42;3,83;0,75
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;1,0;1,0;True;True;492;2024-01-07 18:14:48;4,42;3,84;0,75
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;1,0;1,0;True;True;493;2024-01-07 18:14:48;4,42;3,84;0,81
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;1,0;1,0;True;True;494;2024-01-07 18:14:48;4,42;3,84;0,78
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;1,0;1,0;True;True;495;2024-01-07 18:14:48;4,41;3,84;0,74
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;1,0;1,0;True;True;496;2024-01-07 18:14:48;4,41;3,85;0,79
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;1,0;1,0;True;True;497;2024-01-07 18:14:48;4,41;3,83;0,75
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;1,0;1,0;True;True;498;2024-01-07 18:14:48;4,42;3,84;0,75
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;1,0;1,0;True;True;499;2024-01-07 18:14:48;4,41;3,83;0,76
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;1,0;1,0;True;True;500;2024-01-07 18:14:48;4,42;3,84;0,79
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;0,5;1,0;True;True;501;2024-01-07 18:18:21;4,41;3,84;0,75
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;0,5;1,0;True;True;502;2024-01-07 18:18:21;4,41;3,83;0,75
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;0,5;1,0;True;True;503;2024-01-07 18:18:21;4,41;3,84;0,75
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;0,5;1,0;True;True;504;2024-01-07 18:18:21;4,42;3,84;0,76
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;0,5;1,0;True;True;505;2024-01-07 18:18:21;4,41;3,85;0,79
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;0,5;1,0;True;True;506;2024-01-07 18:18:21;4,41;3,83;0,78
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;0,5;1,0;True;True;507;2024-01-07 18:18:21;4,42;3,83;0,75
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;0,5;1,0;True;True;508;2024-01-07 18:18:21;4,4;3,84;0,78
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;0,5;1,0;True;True;509;2024-01-07 18:18:21;4,41;3,84;0,75
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;0,5;1,0;True;True;510;2024-01-07 18:18:21;4,41;3,83;0,78
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;0,5;1,0;True;True;511;2024-01-07 18:18:21;4,41;3,84;0,76
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;0,5;1,0;True;True;512;2024-01-07 18:18:21;4,4;3,84;0,76
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;0,5;1,0;True;True;513;2024-01-07 18:18:21;4,41;3,85;0,76
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;0,5;1,0;True;True;514;2024-01-07 18:18:21;4,4;3,83;0,75
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;0,5;1,0;True;True;515;2024-01-07 18:18:21;4,4;3,84;0,79
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;0,5;1,0;True;True;516;2024-01-07 18:18:21;4,41;3,85;0,78
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;0,5;1,0;True;True;517;2024-01-07 18:18:21;4,41;3,84;0,76
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;0,5;1,0;True;True;518;2024-01-07 18:18:21;4,42;3,84;0,75
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;0,5;1,0;True;True;519;2024-01-07 18:18:21;4,4;3,84;0,79
0,0001;0,001;20;Adam;mean;L1Loss;cuda;64;0,5;1,0;True;True;520;2024-01-07 18:18:21;4,4;3,83;0,74
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;1,0;1,0;True;True;521;2024-01-07 18:21:55;4,41;3,84;0,76
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;1,0;1,0;True;True;522;2024-01-07 18:21:55;4,41;3,83;0,78
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;1,0;1,0;True;True;523;2024-01-07 18:21:55;4,41;3,84;0,76
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;1,0;1,0;True;True;524;2024-01-07 18:21:55;4,42;3,86;0,79
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;1,0;1,0;True;True;525;2024-01-07 18:21:55;4,4;3,84;0,76
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;1,0;1,0;True;True;526;2024-01-07 18:21:55;4,4;3,83;0,76
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;1,0;1,0;True;True;527;2024-01-07 18:21:55;4,41;3,83;0,75
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;1,0;1,0;True;True;528;2024-01-07 18:21:55;4,39;3,83;0,76
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;1,0;1,0;True;True;529;2024-01-07 18:21:55;4,4;3,83;0,76
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;1,0;1,0;True;True;530;2024-01-07 18:21:55;4,42;3,83;0,78
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;1,0;1,0;True;True;531;2024-01-07 18:21:55;4,41;3,85;0,78
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;1,0;1,0;True;True;532;2024-01-07 18:21:55;4,4;3,83;0,78
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;1,0;1,0;True;True;533;2024-01-07 18:21:55;4,4;3,83;0,76
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;1,0;1,0;True;True;534;2024-01-07 18:21:55;4,41;3,83;0,76
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;1,0;1,0;True;True;535;2024-01-07 18:21:55;4,41;3,83;0,76
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;1,0;1,0;True;True;536;2024-01-07 18:21:55;4,42;3,83;0,76
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;1,0;1,0;True;True;537;2024-01-07 18:21:55;4,41;3,86;0,82
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;1,0;1,0;True;True;538;2024-01-07 18:21:55;4,4;3,83;0,78
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;1,0;1,0;True;True;539;2024-01-07 18:21:55;4,4;3,84;0,79
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;1,0;1,0;True;True;540;2024-01-07 18:21:55;4,39;3,84;0,78
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;0,5;1,0;True;True;541;2024-01-07 18:25:25;4,4;3,83;0,78
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;0,5;1,0;True;True;542;2024-01-07 18:25:25;4,41;3,85;0,82
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;0,5;1,0;True;True;543;2024-01-07 18:25:25;4,41;3,84;0,79
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;0,5;1,0;True;True;544;2024-01-07 18:25:25;4,4;3,82;0,76
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;0,5;1,0;True;True;545;2024-01-07 18:25:25;4,4;3,84;0,78
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;0,5;1,0;True;True;546;2024-01-07 18:25:25;4,4;3,83;0,76
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;0,5;1,0;True;True;547;2024-01-07 18:25:25;4,4;3,85;0,79
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;0,5;1,0;True;True;548;2024-01-07 18:25:25;4,4;3,83;0,75
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;0,5;1,0;True;True;549;2024-01-07 18:25:25;4,4;3,85;0,79
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;0,5;1,0;True;True;550;2024-01-07 18:25:25;4,4;3,84;0,76
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;0,5;1,0;True;True;551;2024-01-07 18:25:25;4,4;3,83;0,76
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;0,5;1,0;True;True;552;2024-01-07 18:25:25;4,4;3,83;0,78
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;0,5;1,0;True;True;553;2024-01-07 18:25:25;4,4;3,82;0,75
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;0,5;1,0;True;True;554;2024-01-07 18:25:25;4,4;3,83;0,78
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;0,5;1,0;True;True;555;2024-01-07 18:25:25;4,39;3,83;0,76
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;0,5;1,0;True;True;556;2024-01-07 18:25:25;4,4;3,82;0,76
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;0,5;1,0;True;True;557;2024-01-07 18:25:25;4,39;3,83;0,78
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;0,5;1,0;True;True;558;2024-01-07 18:25:25;4,39;3,83;0,76
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;0,5;1,0;True;True;559;2024-01-07 18:25:25;4,39;3,83;0,76
0,0001;0,001;20;Adam;sum;L1Loss;cuda;64;0,5;1,0;True;True;560;2024-01-07 18:25:25;4,39;3,83;0,78
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;561;2024-01-07 18:28:53;4,4;3,83;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;562;2024-01-07 18:28:53;4,4;3,83;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;563;2024-01-07 18:28:53;4,38;3,83;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;564;2024-01-07 18:28:53;4,39;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;565;2024-01-07 18:28:53;4,38;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;566;2024-01-07 18:28:53;4,38;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;567;2024-01-07 18:28:53;4,39;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;568;2024-01-07 18:28:53;4,39;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;569;2024-01-07 18:28:53;4,38;3,83;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;570;2024-01-07 18:28:53;4,4;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;571;2024-01-07 18:28:53;4,39;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;572;2024-01-07 18:28:53;4,39;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;573;2024-01-07 18:28:53;4,38;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;574;2024-01-07 18:28:53;4,39;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;575;2024-01-07 18:28:53;4,4;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;576;2024-01-07 18:28:53;4,4;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;577;2024-01-07 18:28:53;4,4;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;578;2024-01-07 18:28:53;4,39;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;579;2024-01-07 18:28:53;4,4;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;1,0;1,0;True;True;580;2024-01-07 18:28:53;4,4;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;581;2024-01-07 18:32:20;4,39;3,82;0,78
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;582;2024-01-07 18:32:20;4,4;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;583;2024-01-07 18:32:20;4,4;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;584;2024-01-07 18:32:20;4,38;3,83;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;585;2024-01-07 18:32:20;4,4;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;586;2024-01-07 18:32:20;4,39;3,83;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;587;2024-01-07 18:32:20;4,38;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;588;2024-01-07 18:32:20;4,38;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;589;2024-01-07 18:32:20;4,38;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;590;2024-01-07 18:32:20;4,38;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;591;2024-01-07 18:32:20;4,39;3,83;0,78
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;592;2024-01-07 18:32:20;4,39;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;593;2024-01-07 18:32:20;4,39;3,82;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;594;2024-01-07 18:32:20;4,39;3,83;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;595;2024-01-07 18:32:20;4,39;3,83;0,76
0,0001;0,001;20;Adagrad;mean;L1Loss;cuda;64;0,5;1,0;True;True;596;2024-01-07 18:32:20;4,39;3,82;0,76
