learning_rate;weight_decay;epochs;optimizer;reduction;criterion;device;batch_size;clip_value;test_threshold;shuffle;cudnn_enabled;run_number;timestamp;train_results;val_results;test_results
0,001;0,001;200;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;193;2024-01-14 11:21:31;3,16;3,79;0,76
0,001;0,001;200;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;194;2024-01-14 11:21:31;3,16;3,78;0,76
0,001;0,001;200;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;195;2024-01-14 11:21:31;3,16;3,81;0,76
0,001;0,001;200;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;196;2024-01-14 11:21:31;3,16;3,78;0,76
0,001;0,001;200;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;197;2024-01-14 11:21:31;3,15;3,82;0,76
0,001;0,001;200;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;198;2024-01-14 11:21:31;3,15;3,83;0,76
0,001;0,001;200;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;199;2024-01-14 11:21:31;3,15;3,77;0,76
0,001;0,001;200;Adagrad;sum;L1Loss;cuda;64;0,5;1,0;True;True;200;2024-01-14 11:21:31;3,15;3,81;0,76
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;201;2024-01-14 13:22:23;5,63;4,49;0,83
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;202;2024-01-14 13:22:23;4,07;3,97;0,79
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;203;2024-01-14 13:22:23;3,63;3,52;0,76
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;204;2024-01-14 13:22:23;3,27;3,19;0,72
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;205;2024-01-14 13:22:23;3,05;3,04;0,71
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;206;2024-01-14 13:22:23;2,92;3,01;0,65
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;207;2024-01-14 13:22:23;2,84;2,85;0,72
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;208;2024-01-14 13:22:23;2,76;2,79;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;209;2024-01-14 13:22:23;2,72;2,83;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;210;2024-01-14 13:22:23;2,65;2,71;0,68
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;211;2024-01-14 13:22:23;2,59;2,64;0,67
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;212;2024-01-14 13:22:23;2,54;2,65;0,67
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;213;2024-01-14 13:22:23;2,49;2,64;0,71
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;214;2024-01-14 13:22:23;2,47;2,66;0,68
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;215;2024-01-14 13:22:23;2,41;2,68;0,67
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;216;2024-01-14 13:22:23;2,36;2,64;0,67
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;217;2024-01-14 13:22:23;2,32;2,59;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;218;2024-01-14 13:22:23;2,29;2,6;0,61
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;219;2024-01-14 13:22:23;2,18;2,52;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;220;2024-01-14 13:22:23;2,12;2,51;0,68
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;221;2024-01-14 13:22:23;2,07;2,38;0,66
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;222;2024-01-14 13:22:23;2,0;2,36;0,68
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;223;2024-01-14 13:22:23;1,93;2,36;0,68
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;224;2024-01-14 13:22:23;1,88;2,26;0,7
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;225;2024-01-14 13:22:23;1,83;2,23;0,64
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;226;2024-01-14 13:22:23;1,81;2,21;0,69
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;227;2024-01-14 13:22:23;1,79;2,21;0,65
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;228;2024-01-14 13:22:23;1,75;2,13;0,66
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;229;2024-01-14 13:22:23;1,74;2,17;0,64
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;230;2024-01-14 13:22:23;1,71;2,13;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;231;2024-01-14 13:22:23;1,7;2,14;0,65
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;232;2024-01-14 13:22:23;1,67;2,07;0,65
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;233;2024-01-14 13:22:23;1,7;2,16;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;234;2024-01-14 13:22:23;1,66;2,26;0,61
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;235;2024-01-14 13:22:23;1,68;2,12;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;236;2024-01-14 13:22:23;1,65;2,06;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;237;2024-01-14 13:22:23;1,66;2,27;0,69
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;238;2024-01-14 13:22:23;1,67;2,13;0,65
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;239;2024-01-14 13:22:23;1,63;2,1;0,61
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;240;2024-01-14 13:22:23;1,65;2,13;0,61
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;241;2024-01-14 13:22:23;1,63;2,08;0,64
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;242;2024-01-14 13:22:23;1,64;2,04;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;243;2024-01-14 13:22:23;1,6;2,09;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;244;2024-01-14 13:22:23;1,62;2,03;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;245;2024-01-14 13:22:23;1,61;2,12;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;246;2024-01-14 13:22:23;1,6;2,0;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;247;2024-01-14 13:22:23;1,61;2,09;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;248;2024-01-14 13:22:23;1,59;2,12;0,59
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;249;2024-01-14 13:22:23;1,58;2,06;0,58
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;250;2024-01-14 13:22:23;1,59;2,01;0,61
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;251;2024-01-14 13:22:23;1,58;2,12;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;252;2024-01-14 13:22:23;1,59;2,06;0,64
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;253;2024-01-14 13:22:23;1,58;2,19;0,66
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;254;2024-01-14 13:22:23;1,58;2,03;0,65
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;255;2024-01-14 13:22:23;1,59;2,09;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;256;2024-01-14 13:22:23;1,58;2,06;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;257;2024-01-14 13:22:23;1,57;2,04;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;258;2024-01-14 13:22:23;1,55;1,98;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;259;2024-01-14 13:22:23;1,57;2,05;0,57
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;260;2024-01-14 13:22:23;1,54;2,04;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;261;2024-01-14 13:22:23;1,55;2,05;0,59
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;262;2024-01-14 13:22:23;1,55;2,06;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;263;2024-01-14 13:22:23;1,58;2,0;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;264;2024-01-14 13:22:23;1,57;2,01;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;265;2024-01-14 13:22:23;1,56;2,02;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;266;2024-01-14 13:22:23;1,55;1,99;0,59
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;267;2024-01-14 13:22:23;1,54;2,03;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;268;2024-01-14 13:22:23;1,54;2,1;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;269;2024-01-14 13:22:23;1,52;2,04;0,61
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;270;2024-01-14 13:22:23;1,54;2,1;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;271;2024-01-14 13:22:23;1,56;2,09;0,65
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;272;2024-01-14 13:22:23;1,54;2,02;0,59
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;273;2024-01-14 13:22:23;1,52;2,02;0,65
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;274;2024-01-14 13:22:23;1,54;2,05;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;275;2024-01-14 13:22:23;1,53;2,07;0,57
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;276;2024-01-14 13:22:23;1,52;2,01;0,57
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;277;2024-01-14 13:22:23;1,53;2,01;0,64
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;278;2024-01-14 13:22:23;1,53;2,08;0,61
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;279;2024-01-14 13:22:23;1,53;2,1;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;280;2024-01-14 13:22:23;1,53;2,08;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;281;2024-01-14 13:22:23;1,53;2,05;0,57
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;282;2024-01-14 13:22:23;1,53;2,04;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;283;2024-01-14 13:22:23;1,53;2,04;0,67
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;284;2024-01-14 13:22:23;1,51;2,01;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;285;2024-01-14 13:22:23;1,54;2,01;0,61
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;286;2024-01-14 13:22:23;1,52;1,96;0,57
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;287;2024-01-14 13:22:23;1,53;1,97;0,58
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;288;2024-01-14 13:22:23;1,52;1,99;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;289;2024-01-14 13:22:23;1,52;2,01;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;290;2024-01-14 13:22:23;1,52;2,08;0,61
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;291;2024-01-14 13:22:23;1,53;2,01;0,58
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;292;2024-01-14 13:22:23;1,53;1,98;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;293;2024-01-14 13:22:23;1,51;2,03;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;294;2024-01-14 13:22:23;1,53;2,03;0,59
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;295;2024-01-14 13:22:23;1,51;2,0;0,58
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;296;2024-01-14 13:22:23;1,52;2,17;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;297;2024-01-14 13:22:23;1,53;1,94;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;298;2024-01-14 13:22:23;1,51;1,96;0,59
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;299;2024-01-14 13:22:23;1,53;1,92;0,59
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;300;2024-01-14 13:22:23;1,51;2,02;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;301;2024-01-14 13:22:23;1,51;2,04;0,57
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;302;2024-01-14 13:22:23;1,51;1,98;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;303;2024-01-14 13:22:23;1,52;1,98;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;304;2024-01-14 13:22:23;1,5;2,0;0,54
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;305;2024-01-14 13:22:23;1,52;1,93;0,59
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;306;2024-01-14 13:22:23;1,52;2,02;0,57
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;307;2024-01-14 13:22:23;1,52;1,97;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;308;2024-01-14 13:22:23;1,52;1,98;0,67
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;309;2024-01-14 13:22:23;1,51;2,0;0,61
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;310;2024-01-14 13:22:23;1,5;1,94;0,59
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;311;2024-01-14 13:22:23;1,5;2,01;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;312;2024-01-14 13:22:23;1,5;1,99;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;313;2024-01-14 13:22:23;1,51;2,01;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;314;2024-01-14 13:22:23;1,52;2,01;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;315;2024-01-14 13:22:23;1,51;2,09;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;316;2024-01-14 13:22:23;1,51;2,0;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;317;2024-01-14 13:22:23;1,52;2,09;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;318;2024-01-14 13:22:23;1,51;2,03;0,61
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;319;2024-01-14 13:22:23;1,5;1,98;0,57
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;320;2024-01-14 13:22:23;1,5;2,0;0,61
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;321;2024-01-14 13:22:23;1,52;1,97;0,64
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;322;2024-01-14 13:22:23;1,51;2,07;0,61
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;323;2024-01-14 13:22:23;1,52;1,97;0,61
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;324;2024-01-14 13:22:23;1,5;2,01;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;325;2024-01-14 13:22:23;1,5;1,96;0,56
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;326;2024-01-14 13:22:23;1,5;1,97;0,59
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;327;2024-01-14 13:22:23;1,5;1,99;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;328;2024-01-14 13:22:23;1,5;1,92;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;329;2024-01-14 13:22:23;1,5;2,03;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;330;2024-01-14 13:22:23;1,49;2,01;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;331;2024-01-14 13:22:23;1,5;1,99;0,59
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;332;2024-01-14 13:22:23;1,49;1,93;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;333;2024-01-14 13:22:23;1,5;2,0;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;334;2024-01-14 13:22:23;1,49;2,02;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;335;2024-01-14 13:22:23;1,49;1,93;0,61
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;336;2024-01-14 13:22:23;1,49;1,98;0,56
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;337;2024-01-14 13:22:23;1,48;2,03;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;338;2024-01-14 13:22:23;1,49;1,93;0,58
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;339;2024-01-14 13:22:23;1,49;2,02;0,64
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;340;2024-01-14 13:22:23;1,5;2,0;0,65
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;341;2024-01-14 13:22:23;1,49;1,97;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;342;2024-01-14 13:22:23;1,51;2,0;0,58
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;343;2024-01-14 13:22:23;1,49;1,97;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;344;2024-01-14 13:22:23;1,49;1,96;0,61
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;345;2024-01-14 13:22:23;1,5;2,0;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;346;2024-01-14 13:22:23;1,49;2,0;0,66
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;347;2024-01-14 13:22:23;1,49;1,99;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;348;2024-01-14 13:22:23;1,5;2,06;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;349;2024-01-14 13:22:23;1,5;1,92;0,59
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;350;2024-01-14 13:22:23;1,49;1,97;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;351;2024-01-14 13:22:23;1,5;1,96;0,59
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;352;2024-01-14 13:22:23;1,5;1,97;0,64
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;353;2024-01-14 13:22:23;1,49;1,98;0,57
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;354;2024-01-14 13:22:23;1,49;1,98;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;355;2024-01-14 13:22:23;1,5;1,94;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;356;2024-01-14 13:22:23;1,48;1,94;0,64
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;357;2024-01-14 13:22:23;1,49;1,98;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;358;2024-01-14 13:22:23;1,48;1,98;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;359;2024-01-14 13:22:23;1,48;1,98;0,61
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;360;2024-01-14 13:22:23;1,49;1,96;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;361;2024-01-14 13:22:23;1,5;1,95;0,57
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;362;2024-01-14 13:22:23;1,48;2,0;0,67
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;363;2024-01-14 13:22:23;1,5;2,01;0,64
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;364;2024-01-14 13:22:23;1,49;1,96;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;365;2024-01-14 13:22:23;1,49;2,02;0,67
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;366;2024-01-14 13:22:23;1,5;2,01;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;367;2024-01-14 13:22:23;1,47;2,04;0,66
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;368;2024-01-14 13:22:23;1,49;1,97;0,61
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;369;2024-01-14 13:22:23;1,5;1,98;0,64
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;370;2024-01-14 13:22:23;1,49;1,97;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;371;2024-01-14 13:22:23;1,49;2,05;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;372;2024-01-14 13:22:23;1,49;1,95;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;373;2024-01-14 13:22:23;1,5;1,97;0,65
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;374;2024-01-14 13:22:23;1,5;1,92;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;375;2024-01-14 13:22:23;1,48;1,97;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;376;2024-01-14 13:22:23;1,5;2,01;0,59
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;377;2024-01-14 13:22:23;1,49;1,98;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;378;2024-01-14 13:22:23;1,47;2,03;0,67
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;379;2024-01-14 13:22:23;1,5;1,95;0,61
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;380;2024-01-14 13:22:23;1,49;2,07;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;381;2024-01-14 13:22:23;1,5;1,92;0,59
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;382;2024-01-14 13:22:23;1,51;2,0;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;383;2024-01-14 13:22:23;1,5;1,92;0,56
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;384;2024-01-14 13:22:23;1,49;2,03;0,57
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;385;2024-01-14 13:22:23;1,49;1,96;0,59
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;386;2024-01-14 13:22:23;1,49;1,92;0,57
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;387;2024-01-14 13:22:23;1,49;1,97;0,64
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;388;2024-01-14 13:22:23;1,49;2,1;0,62
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;389;2024-01-14 13:22:23;1,48;2,03;0,61
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;390;2024-01-14 13:22:23;1,48;1,96;0,61
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;391;2024-01-14 13:22:23;1,49;2,02;0,63
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;392;2024-01-14 13:22:23;1,5;1,95;0,58
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;393;2024-01-14 13:22:23;1,48;1,98;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;394;2024-01-14 13:22:23;1,5;1,96;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;395;2024-01-14 13:22:23;1,47;1,97;0,6
0,001;0,001;500;Adam;sum;L1Loss;cuda;128;0,5;1,0;True;True;396;2024-01-14 13:22:23;1,49;1,95;0,58
